100.16646,126.00312
100.56641,123.57447
100.96635,121.14583
101.36630,118.71722
101.76624,116.37315
102.16619,114.05282
102.56614,111.73251
102.96608,109.41225
103.36603,107.18311
103.76597,105.31258
104.16592,103.44211
104.56587,101.57165
104.96581,99.70123
105.36576,98.01087
105.76570,96.42883
106.16565,94.84681
106.56560,93.26479
106.96554,91.70065
107.36549,90.48343
107.76543,89.26624
108.16538,88.04907
108.56533,86.83193
108.96527,85.72336
109.36522,84.73443
109.76516,83.74550
110.16511,82.75657
110.56506,81.76770
110.96500,80.53623
111.36495,79.27789
111.76489,78.01958
112.16484,76.76128
112.56479,75.34389
112.96473,73.59901
113.36468,71.85417
113.76462,70.10935
114.16457,68.36455
114.56452,67.11205
114.96446,66.01811
115.36441,64.92417
115.76435,63.83026
116.16430,62.89993
116.56425,62.69838
116.96419,62.49686
117.36414,62.29538
117.76408,62.09388
118.16403,62.30936
118.56398,62.78289
118.96392,63.25647
119.36387,63.73003
119.76381,64.15512
120.16376,63.64959
120.56371,63.14404
120.96365,62.63853
121.36360,62.13303
121.76354,61.60386
122.16349,61.04919
122.56344,60.49454
122.96338,59.93989
123.36333,59.38528
123.76327,58.90131
124.16322,58.42404
124.56317,57.94680
124.96311,57.46960
125.36306,57.00552
125.76300,56.56631
126.16295,56.12711
126.56290,55.68797
126.96284,55.24882
127.36279,54.82147
127.76273,54.39748
128.16268,53.97350
128.56263,53.54955
128.96257,53.13382
129.36252,52.74819
129.76246,52.36263
130.16241,51.97706
130.56236,51.59149
130.96230,51.25619
131.36225,50.94785
131.76219,50.63952
132.16214,50.33121
132.56209,50.03898
132.96203,49.91359
133.36198,49.78822
133.76192,49.66287
134.16187,49.53756
134.56182,49.51678
134.96176,49.58891
135.36171,49.66106
135.76165,49.73322
136.16160,49.80541
136.56155,49.90213
136.96149,49.99966
137.36144,50.09720
137.76138,50.19477
138.16133,50.25868
138.56128,50.27389
138.96122,50.28912
139.36117,50.30434
139.76111,50.31961
140.16106,50.36500
140.56101,50.41580
140.96095,50.46661
141.36090,50.51746
141.76084,50.60041
142.16079,50.76207
142.56074,50.92379
142.96068,51.08553
143.36063,51.24725
143.76057,51.52165
144.16052,51.83739
144.56047,52.15312
144.96041,52.46889
145.36036,52.77951
145.76030,53.06551
146.16025,53.35154
146.56020,53.63759
146.96014,53.92365
147.36009,54.12509
147.76003,54.27529
148.15998,54.42549
148.55993,54.57569
148.95987,54.70703
149.35982,54.57566
149.75976,54.44427
150.15971,54.31297
150.55966,54.18164
150.95960,53.94311
151.35955,53.60326
151.75949,53.26344
152.15944,52.92360
152.55939,52.58382
152.95933,52.27956
153.35928,51.97681
153.75922,51.67412
154.15917,51.37144
154.55912,51.14577
154.95906,51.02964
155.35901,50.91353
155.75895,50.79743
156.15890,50.68135
156.55885,50.58930
156.95879,50.50117
157.35874,50.41306
157.75868,50.32496
158.15863,50.23650
158.55858,50.14712
158.95852,50.05780
159.35847,49.96850
159.75841,49.87918
160.15836,49.76153
160.55831,49.63484
160.95825,49.50819
161.35820,49.38152
161.75814,49.26283
162.15809,49.17389
162.55804,49.08497
162.95798,48.99606
163.35793,48.90717
163.75787,48.98412
164.15782,49.14381
164.55777,49.30350
164.95771,49.46320
165.35766,49.60999
165.75760,49.66106
166.15755,49.71213
166.55750,49.76324
166.95744,49.81435
167.35739,49.71180
167.75733,49.49498
168.15728,49.27818
168.55723,49.06141
168.95717,48.83971
169.35712,48.47308
169.75706,48.10648
170.15701,47.73988
170.55696,47.37334
170.95690,47.01228
171.35685,46.65697
171.75679,46.30169
172.15674,45.94644
172.55669,45.59118
172.95663,45.61060
173.35658,45.65218
173.75652,45.69376
174.15647,45.73537
174.55642,45.73643
174.95636,45.67695
175.35631,45.61749
175.75625,45.55805
176.15620,45.49864
176.55615,45.23737
176.95609,44.94475
177.35604,44.65215
177.75598,44.35954
178.15593,44.08717
178.55588,43.85674
178.95582,43.62630
179.35577,43.39591
179.75571,43.16551
180.15566,42.98885
180.55561,42.82701
180.95555,42.66520
181.35550,42.50337
181.75544,42.37904
182.15539,42.36633
182.55534,42.35366
182.95528,42.34100
183.35523,42.32835
183.75517,42.38489
184.15512,42.46958
184.55507,42.55432
184.95501,42.63908
185.35496,42.76015
185.75490,43.05254
186.15485,43.34497
186.55480,43.63738
186.95474,43.92984
187.35469,44.30968
187.75463,44.73828
188.15458,45.16692
188.55453,45.59557
188.95447,46.03580
189.35442,46.57361
189.75436,47.11141
190.15431,47.64926
190.55426,48.18710
190.95420,48.72788
191.35415,49.27086
191.75409,49.81385
192.15404,50.35686
192.55399,50.89382
192.95393,51.29437
193.35388,51.69492
193.75382,52.09552
194.15377,52.49610
194.55372,52.75523
194.95366,52.87809
195.35361,53.00095
195.75355,53.12383
196.15350,53.24675
196.55345,53.26630
196.95339,53.28416
197.35334,53.30206
197.75328,53.31996
198.15323,53.31622
198.55318,53.28612
198.95312,53.25603
